id,L_m,W_m,H_m,weight_kg,fragile,stack_limit,can_rotate,drop_order,volume_m3
347,0.7000000000000001,0.5,0.55,73.6,0,2,1,5,0.19250000000000003
348,1.0,0.9,0.55,107.3,0,3,1,1,0.49500000000000005
349,0.75,0.4,0.35000000000000003,22.2,0,3,1,2,0.10500000000000002
350,0.6000000000000001,0.65,0.45,16.8,0,4,1,2,0.17550000000000004
351,0.6000000000000001,1.0,0.55,67.1,0,3,1,5,0.33000000000000007
352,0.7000000000000001,0.7000000000000001,0.45,75.7,0,2,1,5,0.22050000000000006
353,1.0,1.0,0.45,103.0,0,3,1,1,0.45
354,0.6000000000000001,0.65,0.55,25.1,0,4,1,2,0.21450000000000005
355,0.6000000000000001,0.35000000000000003,0.35000000000000003,8.0,0,4,1,2,0.07350000000000002
356,1.1500000000000001,0.75,0.8500000000000001,217.0,0,1,1,2,0.7331250000000001
357,0.6000000000000001,0.65,0.45,67.5,0,2,1,5,0.17550000000000004
358,0.8,0.8,0.55,125.2,0,2,1,4,0.3520000000000001
359,1.2000000000000002,0.9500000000000001,0.75,245.8,0,1,1,4,0.8550000000000002
360,0.8,0.35000000000000003,0.55,31.7,0,3,1,2,0.15400000000000003
361,0.8500000000000001,0.7000000000000001,0.35000000000000003,43.7,0,3,1,3,0.20825000000000005
362,1.1,0.8500000000000001,0.55,120.9,0,3,1,5,0.5142500000000001
363,0.6000000000000001,0.8500000000000001,0.45,24.1,0,4,1,2,0.22950000000000007
364,0.8500000000000001,0.65,0.35000000000000003,51.1,0,3,1,3,0.19337500000000005
365,0.9,0.9,0.8500000000000001,199.9,0,1,1,4,0.6885000000000001
366,1.05,1.0,0.7000000000000001,208.0,0,1,1,3,0.7350000000000001
367,0.75,0.45,0.45,15.5,0,4,1,4,0.151875
368,1.1500000000000001,0.65,0.65,136.3,0,1,1,4,0.4858750000000001
369,1.2000000000000002,0.9500000000000001,0.35000000000000003,82.7,0,3,1,5,0.39900000000000013
370,0.65,0.45,0.35000000000000003,29.0,0,3,1,1,0.10237500000000002
371,1.05,0.8500000000000001,0.75,189.8,0,1,1,1,0.6693750000000002
372,1.0,0.8500000000000001,0.9,220.0,0,1,1,4,0.7650000000000001
373,1.25,1.0,0.75,258.7,0,1,1,2,0.9375
374,0.5,0.65,0.45,20.3,0,4,1,2,0.14625000000000002
375,1.1500000000000001,0.8,0.7000000000000001,171.0,0,1,1,4,0.6440000000000001
376,0.8500000000000001,0.35000000000000003,0.35000000000000003,24.9,0,3,1,1,0.10412500000000002
377,0.55,0.6000000000000001,0.55,37.7,0,3,1,2,0.18150000000000005
378,1.2000000000000002,0.8,0.9,228.3,0,1,0,1,0.8640000000000002
379,1.1,1.0,0.35000000000000003,88.2,0,3,1,2,0.38500000000000006
380,1.0,0.9,0.45,48.5,0,4,1,2,0.405
381,1.0,0.8,0.55,155.3,0,2,0,4,0.44000000000000006
382,1.0,0.7000000000000001,0.65,128.4,0,1,0,5,0.45500000000000007
383,0.9500000000000001,0.75,0.7000000000000001,136.6,0,1,1,2,0.4987500000000001
384,0.65,0.5,0.35000000000000003,28.7,0,3,1,1,0.11375000000000002
385,0.6000000000000001,0.55,0.35000000000000003,11.9,0,4,1,2,0.11550000000000003
386,1.1500000000000001,0.8500000000000001,0.6000000000000001,161.5,0,1,1,3,0.5865000000000002
387,0.55,0.75,0.45,63.2,0,2,1,5,0.185625
388,0.45,0.8,0.35000000000000003,16.0,0,4,0,3,0.12600000000000003
389,0.9500000000000001,0.8,0.45,79.4,0,3,1,1,0.3420000000000001
390,0.65,0.65,0.55,52.4,0,3,1,3,0.23237500000000005
391,1.0,0.8500000000000001,0.35000000000000003,69.9,0,3,1,5,0.29750000000000004
392,1.1500000000000001,0.65,0.35000000000000003,50.5,0,3,1,5,0.2616250000000001
393,0.6000000000000001,0.75,0.35000000000000003,57.5,0,2,0,4,0.15750000000000003
394,0.9,0.30000000000000004,0.45,44.3,0,2,1,2,0.12150000000000004
395,0.6000000000000001,0.9,0.55,31.3,0,4,1,5,0.2970000000000001
396,0.8,0.5,0.45,40.6,0,3,1,5,0.18000000000000002
397,0.5,0.35000000000000003,0.55,34.1,0,2,1,2,0.09625000000000002
398,1.1,0.9,0.55,56.5,0,4,1,2,0.5445000000000001
399,1.1500000000000001,0.6000000000000001,0.55,42.1,0,4,1,2,0.3795000000000001
400,1.1,0.9500000000000001,0.8500000000000001,227.8,0,1,0,3,0.8882500000000002
401,1.1,0.8,0.35000000000000003,66.8,0,3,1,4,0.30800000000000005
402,1.05,0.35000000000000003,0.55,44.6,0,3,1,1,0.20212500000000005
403,0.9500000000000001,0.8500000000000001,0.35000000000000003,30.1,0,4,1,3,0.28262500000000007
404,1.0,0.6000000000000001,0.35000000000000003,45.9,0,3,1,5,0.21000000000000005
405,1.0,0.6000000000000001,0.45,57.5,0,3,1,3,0.2700000000000001
406,0.5,0.8500000000000001,0.45,37.6,0,3,1,3,0.19125000000000003
407,0.75,1.0,0.35000000000000003,59.3,0,3,1,4,0.2625
408,0.75,0.5,0.5,21.4,0,4,1,5,0.1875
409,0.8500000000000001,0.6000000000000001,0.35000000000000003,20.8,0,4,1,3,0.17850000000000005
410,0.7000000000000001,0.9,0.35000000000000003,85.6,0,2,1,1,0.22050000000000006
411,0.7000000000000001,0.35000000000000003,0.35000000000000003,9.9,0,4,1,4,0.08575000000000002
412,0.6000000000000001,0.75,0.6000000000000001,57.0,0,3,0,3,0.2700000000000001
413,1.1,0.65,0.45,74.4,0,3,0,4,0.32175000000000004
414,1.2000000000000002,0.8,0.30000000000000004,65.4,0,3,1,4,0.2880000000000001
415,0.8500000000000001,0.65,0.30000000000000004,40.7,0,3,1,4,0.16575000000000006
416,0.5,0.8500000000000001,0.35000000000000003,33.9,0,3,1,5,0.14875000000000002
417,0.9500000000000001,0.8,0.9500000000000001,196.5,0,1,1,1,0.7220000000000002
418,0.55,0.55,0.4,10.9,0,4,1,4,0.12100000000000002
419,0.8500000000000001,0.45,0.35000000000000003,28.8,0,3,1,4,0.13387500000000002
420,0.8,0.55,0.5,23.3,0,4,1,3,0.22000000000000003
421,1.1,0.9,0.55,118.0,0,3,1,2,0.5445000000000001
422,1.1,0.55,0.35000000000000003,48.7,0,3,1,1,0.21175000000000005
423,1.05,0.9,0.30000000000000004,63.7,0,3,1,1,0.2835000000000001
424,1.1500000000000001,0.35000000000000003,0.55,21.5,0,4,1,4,0.22137500000000007
425,1.05,0.8,0.35000000000000003,33.8,0,4,0,4,0.29400000000000004
426,0.9,0.8500000000000001,0.55,47.5,0,4,1,1,0.4207500000000001
427,0.9,0.65,0.35000000000000003,18.6,0,4,1,3,0.20475000000000004
428,1.1500000000000001,0.45,0.5,29.5,0,4,1,1,0.25875000000000004
429,0.75,0.30000000000000004,0.35000000000000003,21.0,0,3,0,2,0.07875000000000001
430,1.05,0.6000000000000001,0.8,137.5,0,1,1,3,0.5040000000000001
431,1.05,0.8,0.5,45.2,0,4,1,4,0.42000000000000004
432,0.7000000000000001,1.0,0.35000000000000003,58.9,0,3,0,5,0.24500000000000005
433,1.0,0.8500000000000001,0.7000000000000001,158.1,0,1,1,5,0.5950000000000001
434,1.3,0.75,0.9,231.6,0,1,1,2,0.8775000000000001
435,0.6000000000000001,0.8,0.35000000000000003,38.8,0,3,1,5,0.16800000000000004
436,1.3,0.65,0.6000000000000001,148.9,0,1,0,1,0.5070000000000001
437,0.45,0.7000000000000001,0.45,15.8,1,4,1,1,0.14175000000000004
438,0.65,0.5,0.35000000000000003,10.0,0,4,1,2,0.11375000000000002
439,0.75,0.5,0.45,38.5,0,3,1,4,0.16875
440,0.5,0.65,0.45,29.9,0,3,1,5,0.14625000000000002
441,0.9500000000000001,0.9500000000000001,0.55,115.4,0,3,1,3,0.49637500000000007
442,0.8,0.30000000000000004,0.35000000000000003,19.3,0,3,1,3,0.08400000000000002
443,0.55,0.35000000000000003,0.45,8.7,0,4,0,3,0.08662500000000002
444,0.9500000000000001,0.75,0.45,122.7,0,2,1,2,0.320625
445,0.9,0.7000000000000001,0.55,36.6,1,4,1,3,0.3465000000000001
446,0.8,0.65,0.35000000000000003,39.6,0,3,1,4,0.18200000000000002
447,1.3,0.9500000000000001,0.65,234.4,0,1,0,2,0.8027500000000001
448,0.8500000000000001,0.9500000000000001,0.55,104.6,0,3,1,1,0.4441250000000001
449,0.55,0.7000000000000001,0.5,21.7,0,4,1,3,0.19250000000000003
450,1.2000000000000002,0.6000000000000001,0.75,151.7,0,1,1,3,0.5400000000000001
451,0.6000000000000001,0.8500000000000001,0.55,28.6,0,4,1,4,0.2805000000000001
452,1.0,0.9,0.8,207.5,0,1,0,5,0.7200000000000001
453,1.1500000000000001,0.6000000000000001,0.4,62.9,0,3,1,5,0.2760000000000001
454,0.45,0.4,0.55,10.3,0,4,1,3,0.09900000000000002
455,0.75,0.75,0.45,25.8,0,4,1,2,0.253125
456,1.0,0.45,0.55,84.4,0,2,1,2,0.24750000000000003
457,0.75,0.45,0.45,34.4,0,3,1,4,0.151875
458,1.05,0.8500000000000001,0.8500000000000001,198.3,0,1,0,4,0.7586250000000002
459,1.05,0.75,0.4,76.1,0,3,1,3,0.31500000000000006
460,0.6000000000000001,0.75,0.35000000000000003,37.7,0,3,1,2,0.15750000000000003
461,1.1500000000000001,0.9500000000000001,0.55,132.2,0,3,1,3,0.6008750000000002
462,1.1500000000000001,0.8,0.8,206.0,0,1,1,3,0.7360000000000002
463,0.9,0.9,0.35000000000000003,64.7,0,3,1,3,0.28350000000000003
464,0.9,0.9500000000000001,0.45,83.2,0,3,1,3,0.38475000000000004
465,1.2000000000000002,0.8,0.65,173.7,0,1,1,4,0.6240000000000001
466,1.1500000000000001,0.5,0.55,69.7,0,3,1,2,0.3162500000000001
467,0.7000000000000001,0.9,0.55,78.2,0,3,1,1,0.3465000000000001
468,0.8500000000000001,0.55,0.45,47.3,0,3,1,2,0.21037500000000003
469,0.55,0.9,0.55,63.6,0,3,0,4,0.27225000000000005
470,1.1500000000000001,0.6000000000000001,0.5,39.2,0,4,1,4,0.3450000000000001
471,1.0,0.4,0.35000000000000003,15.1,0,4,1,3,0.14
472,0.8,0.55,0.35000000000000003,56.3,0,2,0,3,0.15400000000000003
473,1.1,0.9500000000000001,0.8,246.1,0,1,1,5,0.8360000000000002
474,0.6000000000000001,0.4,0.5,13.6,0,4,1,5,0.12000000000000002
475,0.8,0.4,0.55,16.7,0,4,1,3,0.17600000000000005
476,0.65,0.45,0.45,27.6,0,3,1,5,0.13162500000000002
477,0.65,0.8,0.55,31.1,0,4,1,3,0.28600000000000003
478,1.1,0.55,0.35000000000000003,46.0,0,3,1,3,0.21175000000000005
479,0.7000000000000001,0.9,0.55,78.1,0,3,1,3,0.3465000000000001
480,0.9,0.6000000000000001,0.4,44.4,0,3,1,4,0.21600000000000008
481,0.5,0.75,0.45,21.1,0,4,1,4,0.16875
482,0.6000000000000001,0.65,0.55,51.8,0,3,1,2,0.21450000000000005
483,0.6000000000000001,0.65,0.5,44.3,0,3,1,5,0.19500000000000003
484,0.9,0.35000000000000003,0.35000000000000003,22.8,0,3,0,4,0.11025000000000003
485,0.8500000000000001,0.8,0.55,42.7,1,4,1,1,0.3740000000000001
486,0.8,0.4,0.6000000000000001,20.5,0,4,1,4,0.19200000000000006
487,0.7000000000000001,0.45,0.35000000000000003,26.3,0,3,1,3,0.11025000000000003
488,0.6000000000000001,0.45,0.55,17.3,0,4,0,2,0.14850000000000005
489,1.1500000000000001,0.8,0.45,147.1,0,2,1,3,0.4140000000000001
490,0.7000000000000001,0.45,0.55,39.4,0,3,1,2,0.17325000000000004
491,1.25,1.0,0.7000000000000001,243.6,0,1,1,2,0.8750000000000001
492,1.05,0.7000000000000001,0.8,161.5,0,1,1,2,0.5880000000000001
493,0.8500000000000001,0.30000000000000004,0.45,39.4,0,2,1,3,0.11475000000000003
494,0.8500000000000001,0.6000000000000001,0.4,46.8,0,3,1,2,0.20400000000000007
495,1.2000000000000002,0.8500000000000001,0.8,228.7,0,1,1,2,0.8160000000000003
496,0.7000000000000001,0.4,0.4,21.9,0,3,1,5,0.11200000000000002
497,1.1,0.45,0.45,25.2,0,4,1,5,0.22275000000000003
498,0.9,1.0,0.35000000000000003,70.6,0,3,1,5,0.31500000000000006
499,1.0,0.8,0.55,101.7,0,3,0,4,0.44000000000000006
500,1.1,0.4,0.45,23.9,0,4,1,3,0.19800000000000004
